,smiles,mole_logp,tpsa,mol_wt,hbd,hba,valencee,max_partialcharge,min_partialcharge,rotatablebd,ringct,stereocent,dipole_moment,enthalpy,internal_energy,internal_energy_zero,free_energy,homo,lumo,gap,zero_point_vib_energy
32571,OC1C2C3C1=CCC23O,-0.33190000000000003,40.46,124.052429496,2,2,"(48,)",0.08164226365775214,-0.38849415885903194,0,3,4,2.2425,-421.7069,-421.707844,-421.715302,-421.746603,-0.222,-0.0382,0.1839,0.135182
127161,CC(OCCO)C1CN1,-0.6444000000000001,51.400000000000006,131.094628656,2,3,"(54,)",0.07130486722576858,-0.3939800569680901,4,1,2,2.4984,-441.432502,-441.433446,-441.44385,-441.480684,-0.2425,0.0584,0.3009,0.192969
40025,CCN=C1OC=CC=N1,0.5952000000000001,38.39,124.063662876,0,3,"(48,)",0.31605995027643086,-0.4324626326798127,1,1,0,4.1324,-418.020041,-418.020985,-418.029283,-418.063403,-0.226,-0.0638,0.1622,0.136355
97044,C1C2C3C4C=CC3C4N12,0.4848,3.01,119.073499288,0,1,"(46,)",0.02676592264860355,-0.29307953426520783,0,6,4,1.2478,-364.737459,-364.738403,-364.744256,-364.773956,-0.2169,0.0064,0.2233,0.151298
92974,COCC(C=O)C(C)C,1.1039,26.3,130.099379688,0,2,"(54,)",0.12512938868282036,-0.38394278025809,4,0,1,3.6518,-425.417408,-425.418352,-425.429733,-425.467061,-0.2419,-0.0139,0.2281,0.201947
4448,C1C2C1C1OCOCC21,0.6252,18.46,126.06807956,0,2,"(50,)",0.14662760623020457,-0.35501328835760243,0,3,4,1.9203,-422.982783,-422.983727,-422.990671,-423.021973,-0.2418,0.0831,0.3249,0.162318
43488,O=CC12CC1C(O2)C#N,-0.13362000000000007,50.09,123.0320284,0,3,"(46,)",0.15185869708693825,-0.3484782626682965,1,2,3,5.8331,-436.642607,-436.643551,-436.651349,-436.684211,-0.2683,-0.0473,0.221,0.099433
39445,C1C2C1N1CC3(CO3)C21,-0.1583000000000001,15.77,123.068413908,0,2,"(48,)",0.11992920447631798,-0.3664701231881513,0,4,4,0.4976,-401.837121,-401.838065,-401.84497,-401.876086,-0.2243,0.0599,0.2841,0.148616
117531,N#CC12C3C4C(CC14)N23,-0.03511999999999993,26.799999999999997,118.053098192,0,2,"(44,)",0.12866262097901765,-0.2742843712763822,0,4,6,5.2214,-379.58693,-379.587874,-379.594074,-379.624618,-0.257,0.0074,0.2644,0.114746
72487,CN=C1OC=C(N)O1,-0.014700000000000046,64.66,114.042927432,1,4,"(44,)",0.3949226328015901,-0.4134942243728495,0,1,0,2.5057,-415.855321,-415.856265,-415.864258,-415.897909,-0.2102,0.0221,0.2323,0.106613
50282,O=CC1=CC=CCC=C1,1.6278,17.07,120.057514876,0,1,"(46,)",0.14953664218930537,-0.29789661242114,1,1,0,3.632,-384.717977,-384.718921,-384.726572,-384.758717,-0.2325,-0.0703,0.1622,0.137251
82414,O=C1CN2C3C4NC13C24,-1.6538999999999988,32.34,122.048012812,1,3,"(46,)",0.16966647161861778,-0.29606565012326896,0,7,2,2.4867,-416.6689,-416.669844,-416.675848,-416.706092,-0.216,-0.0206,0.1954,0.114353
77102,C1CC2=C(OC=N2)C=C1,1.6340000000000001,26.03,121.052763844,0,2,"(46,)",0.18114013996970293,-0.4438605882744229,0,2,0,1.5992,-400.793638,-400.794582,-400.801171,-400.832119,-0.2042,-0.0281,0.1761,0.127913
100171,CC#CCC([NH3+])C([O-])=O,-2.239799999999999,67.77000000000001,127.063328528,1,2,"(50,)",0.13550745465086186,-0.5438721968392168,2,0,1,5.5392,-439.087658,-439.088602,-439.0989,-439.13619,-0.2523,0.0143,0.2666,0.146368
75643,CC1C2CC1(C)C=CC2,2.608600000000001,0.0,122.109550448,0,0,"(50,)",-0.011531039764996467,-0.08769289316863775,0,3,3,0.2006,-351.15495,-351.155894,-351.164302,-351.196294,-0.2278,0.0253,0.2531,0.207149
45513,CC1(CO1)C(=O)C1CC1,0.7544,29.6,126.06807956,0,2,"(50,)",0.16928622426328946,-0.36157831070116264,2,2,1,1.7878,-423.007106,-423.00805,-423.017212,-423.051691,-0.2452,-0.0247,0.2205,0.157385
122239,COC=NC1=CNN=N1,0.11089999999999983,63.16,126.05416081199999,1,4,"(48,)",0.19632498799774364,-0.48627558452435327,2,1,0,0.791,-450.108039,-450.108983,-450.117452,-450.152319,-0.221,-0.0115,0.2095,0.113169
107612,CC1OCOC11COC1,0.1481999999999999,27.69,130.06299418,0,3,"(52,)",0.14785473481918235,-0.3750454679959393,0,2,1,1.411,-460.129673,-460.130617,-460.139177,-460.17316,-0.2518,0.0683,0.3201,0.158931
65562,CC1C(C)=CC2NC12C,1.3129,21.94,123.10479941599999,1,1,"(50,)",0.0444930601763871,-0.3011395147846779,0,2,3,1.4408,-367.203402,-367.204346,-367.213618,-367.246863,-0.2189,0.0221,0.241,0.193805
88763,OCCC1(CO1)C1CN1,-0.8904000000000005,54.7,129.078978592,2,3,"(52,)",0.11020010700916823,-0.39626035762820516,3,2,2,2.9645,-440.21358,-440.214524,-440.224051,-440.259124,-0.2441,0.0742,0.3183,0.170117
13429,CC1OC2CC3C1N3C2,0.23019999999999996,12.24,125.084063972,0,2,"(50,)",0.07217410769128474,-0.37219156721784213,0,4,5,0.818,-403.136826,-403.13777,-403.144882,-403.176175,-0.2219,0.0842,0.3061,0.174195
8044,CCCCC(C)C#C,2.445900000000001,0.0,110.109550448,0,0,"(46,)",0.017148600475565507,-0.11982302301560956,3,0,1,0.7563,-313.039654,-313.040598,-313.050976,-313.08667,-0.2565,0.0588,0.3154,0.197662
110549,C#CC12CC(O1)C=C2,0.7170999999999998,9.23,106.041864812,0,1,"(40,)",0.15018047559652445,-0.35120093350369236,0,3,2,1.8664,-345.306627,-345.307571,-345.313932,-345.344099,-0.2416,-0.0072,0.2344,0.106641
97189,CCC1OC2(CC2)C1=O,0.8969,26.3,126.06807956,0,2,"(50,)",0.19277926760746522,-0.355978207986793,1,2,1,1.3316,-423.007061,-423.008005,-423.017131,-423.051463,-0.2457,-0.0278,0.2179,0.157017
2670,O=CC1=CON=NC1=O,-0.7577,73.06,126.006541924,0,5,"(46,)",0.30467718866269244,-0.3462233875250296,1,1,0,1.0154,-488.739675,-488.740619,-488.751552,-488.793928,-0.2695,-0.0796,0.1899,0.058832
120891,CNC1=CC(=O)C2NC12,-0.9871999999999999,51.040000000000006,124.063662876,2,3,"(48,)",0.17586392089366618,-0.38997486039385565,1,2,2,6.3481,-417.99978,-418.000724,-418.008974,-418.041897,-0.2132,-0.0219,0.1913,0.137236
128759,OCC1(CO1)C(O)C=O,-1.6924999999999997,70.06,132.042258736,2,4,"(52,)",0.1511514533932117,-0.3931543280659337,3,1,2,1.0557,-496.059164,-496.060108,-496.069562,-496.104491,-0.266,-0.0496,0.2164,0.132723
121740,CC1=NC(O)=CN=C1N,0.07282000000000005,72.03,125.058911844,2,4,"(48,)",0.2296935744776073,-0.49216972375646467,0,1,0,2.3481,-434.129726,-434.130671,-434.138737,-434.170988,-0.2023,-0.0328,0.1695,0.125717
9298,CC1=CC=C(CC=O)N1,1.06452,32.86,123.068413908,1,1,"(48,)",0.12535242869516997,-0.3621475250380098,2,1,0,0.9837,-401.995362,-401.996307,-402.00544,-402.040739,-0.1982,-0.0269,0.1712,0.14722
55291,CN1C2CC3(CCO3)C12,0.2318,12.24,125.084063972,0,2,"(50,)",0.08890518507432808,-0.3730341842905791,0,3,4,2.0144,-403.069788,-403.070732,-403.078959,-403.111932,-0.2228,0.072,0.2948,0.171035
87102,CC(C)NC1=NOC=N1,0.8898999999999999,50.95,127.07456190799999,1,4,"(50,)",0.26289503290033217,-0.349416076264922,2,1,0,1.7813,-435.266227,-435.267172,-435.276002,-435.3101,-0.2269,-0.0082,0.2186,0.147896
108906,C#CCOC1CCC1,1.1887,9.23,110.07316494,0,1,"(44,)",0.10732429317114918,-0.36556669080227056,2,1,0,1.2876,-347.735405,-347.736349,-347.744829,-347.77852,-0.2505,0.0353,0.2858,0.152182
132022,NC1=NC(=NO1)C1CO1,-0.27690000000000015,77.47,127.0381764,1,5,"(48,)",0.3184554763825763,-0.36443940393973256,1,2,1,3.0475,-469.974818,-469.975762,-469.983446,-470.016916,-0.2472,-0.0116,0.2356,0.101673
104796,CN1C=NC(=N)C(N)=N1,-1.12323,80.58,125.07014522399999,2,5,"(48,)",0.19050543988919658,-0.37913339414348,0,1,0,3.4962,-430.261467,-430.262411,-430.270694,-430.303522,-0.2009,-0.0169,0.184,0.126684
54803,OCC1OC1C(O)C#C,-1.2598000000000003,52.989999999999995,128.047344116,2,3,"(50,)",0.14266431855477824,-0.39356756672149246,2,1,3,2.2704,-458.872852,-458.873796,-458.883818,-458.920097,-0.2666,0.0155,0.2822,0.132329
126036,CCC1(C)C2CC1CC2,2.832600000000001,0.0,124.12520051199999,0,0,"(52,)",-0.027163049534639556,-0.06484254627337202,1,3,2,0.0879,-352.341788,-352.342732,-352.35175,-352.385606,-0.2733,0.0819,0.3552,0.23087
118701,CC12N=C3OC4C1C2C34,0.4318,21.59,121.052763844,0,2,"(46,)",0.19097932521208932,-0.4760790730992147,0,4,5,3.6418,-400.612966,-400.61391,-400.620403,-400.650718,-0.2087,-0.0537,0.155,0.123638
123935,OC1=C(NN=C1)C1CC1,0.9926999999999999,48.91,124.063662876,2,2,"(48,)",0.1562627644839318,-0.5044477285582273,1,2,0,1.462,-417.997351,-417.998295,-418.006674,-418.0405,-0.1993,0.0232,0.2226,0.137377
114596,CCC(O)C1C2CCN12,0.2138,23.240000000000002,127.099714036,1,2,"(52,)",0.07076800534281948,-0.3914450098263423,2,2,4,1.5605,-404.287793,-404.288737,-404.298261,-404.332855,-0.2307,0.0717,0.3025,0.193966
72241,OC1CC2(OCC12)C=O,-0.6649,46.53,128.047344116,1,3,"(50,)",0.1519276447563348,-0.3924907265309215,1,2,3,1.9625,-458.918705,-458.919649,-458.928036,-458.961729,-0.2501,-0.0427,0.2075,0.134386
116392,CC1=C(C=O)C(C)=CO1,1.70894,30.21,124.052429496,0,2,"(48,)",0.1533225762386403,-0.4686001038147305,1,1,0,2.7733,-421.876264,-421.877208,-421.886194,-421.920047,-0.229,-0.0447,0.1842,0.134648
99569,CC(CO)CC1CC1O,0.3857,40.46,130.099379688,2,2,"(54,)",0.05726265125534338,-0.39609881193928226,3,1,3,1.0073,-425.391916,-425.39286,-425.403678,-425.440151,-0.2528,0.0787,0.3315,0.203676
65096,C[NH2+]C(COC)C([O-])=O,-3.0554999999999977,65.97,133.073893212,1,3,"(54,)",0.1494011909224306,-0.5438330927046385,4,0,1,3.9769,-477.425255,-477.4262,-477.43648,-477.472803,-0.2437,0.0179,0.2616,0.169872
40680,N#CC1=NC(=CO1)C#N,0.41795999999999994,73.61,119.011961652,0,4,"(42,)",0.30124666724279225,-0.43563131504046687,0,1,0,3.659,-430.501076,-430.50202,-430.508904,-430.540729,-0.2971,-0.0931,0.204,0.055568
93860,CC1N(C)C2CC12C#N,0.60258,27.03,122.08439831999999,0,2,"(48,)",0.08960081035587493,-0.297378803100699,0,2,3,4.5282,-382.033178,-382.034122,-382.042982,-382.076139,-0.2252,0.0189,0.2441,0.158906
12190,OC1CN2C3C4CC13C24,-0.5664,23.47,123.068413908,1,2,"(48,)",0.07533390717114619,-0.39108639461321526,0,7,3,1.5403,-401.8243,-401.825244,-401.831927,-401.862653,-0.2144,0.0682,0.2826,0.14944
110547,N#CC12NC1C1NC21,-1.4254200000000001,67.67,107.04834715999999,2,3,"(40,)",0.14067920558695096,-0.30367677054946685,0,3,4,3.9348,-357.53103,-357.531974,-357.538173,-357.568397,-0.2302,-0.0006,0.2296,0.096348
17558,C1OC11C2CC3OC1C23,0.17249999999999988,21.759999999999998,124.052429496,0,2,"(48,)",0.12130761400981056,-0.371053575240021,0,4,5,1.6163,-421.73696,-421.737904,-421.744466,-421.775277,-0.2404,0.0553,0.2957,0.13687
83499,NC=[NH+]C1=C([O-])C=CN1,-2.2126,78.84,125.058911844,3,1,"(48,)",0.21462169316537874,-0.8679447507295768,1,1,0,6.5706,-434.050063,-434.051007,-434.059526,-434.092979,-0.1461,-0.0301,0.1159,0.125265
27652,OCC1CC1C1CCC1,1.4149,20.23,126.104465068,1,1,"(52,)",0.04616260279976682,-0.39607686913096796,2,2,2,1.3252,-388.248082,-388.249026,-388.258649,-388.293865,-0.256,0.078,0.334,0.206007
83595,CC1C=CCCC=C1,2.5287000000000006,0.0,108.093900384,0,0,"(44,)",-0.008188781581012205,-0.08764940982882191,0,1,0,0.0403,-311.871315,-311.872259,-311.88017,-311.91289,-0.2324,0.0243,0.2568,0.178856
133027,NC1=C2C3CC3N2N=N1,-0.09770000000000012,56.730000000000004,122.05924619199999,1,4,"(46,)",0.1690866080010937,-0.3806341204959259,0,3,2,4.4422,-412.900857,-412.901801,-412.908645,-412.939802,-0.2068,-0.0117,0.1951,0.115114
106977,CC12CCC1CC(=O)O2,1.1019999999999999,26.3,126.06807956,0,2,"(50,)",0.3062700767956019,-0.45903431807327233,0,2,2,4.3423,-423.069633,-423.070578,-423.078604,-423.111265,-0.2616,0.0172,0.2789,0.159711
118535,CC12CC1N=COCO2,0.55,30.82,127.063328528,0,3,"(50,)",0.19039481232023156,-0.457417284049321,0,2,2,1.8379,-439.063619,-439.064563,-439.072404,-439.104502,-0.2311,0.0172,0.2483,0.148496
30810,CN=COC(=O)N(C)C,0.3427,41.9,130.07422756,0,3,"(52,)",0.415079072371715,-0.39852424158272814,1,0,0,1.8749,-456.371097,-456.372041,-456.382784,-456.419522,-0.2491,0.0098,0.2588,0.156712
78093,NC1=CC=C(F)C=C1F,1.547,26.02,129.0390056,1,1,"(48,)",0.1484842117938718,-0.3963574114548539,0,1,0,2.3547,-485.991676,-485.99262,-485.999996,-486.031657,-0.2047,-0.0063,0.1984,0.100847
44337,CN=C1OC=NC=C1F,0.34420000000000006,38.39,128.038591,0,3,"(48,)",0.25309421408841615,-0.4246825553624497,0,1,0,1.8798,-477.979208,-477.980152,-477.988124,-478.022209,-0.2335,-0.0558,0.1777,0.100151
23744,CC1(O)C(=O)CN=C1N,-1.3227,75.67999999999999,128.058577496,2,4,"(50,)",0.19261554560459734,-0.38464569512177493,0,1,1,1.689,-455.172115,-455.17306,-455.18205,-455.215387,-0.2398,-0.0342,0.2056,0.135048
120672,O=CC1=C2NC3C(C1)C23,0.060899999999999954,29.1,121.052763844,1,2,"(46,)",0.14727136765790844,-0.3839911784960043,1,3,3,4.7251,-400.615172,-400.616116,-400.623075,-400.654486,-0.2312,-0.0886,0.1426,0.124465
89668,NC1=CC(=N)C(N)=NO1,-0.68153,101.92,126.05416081199999,3,5,"(48,)",0.22223919965233252,-0.37918556415611665,0,1,0,3.1266,-450.111827,-450.112771,-450.12087,-450.153077,-0.209,-0.0212,0.1878,0.113899
122769,CCOC1C(C)C1C#C,1.2906,9.23,124.088815004,0,1,"(50,)",0.07535121552864088,-0.37688294063884853,2,1,3,0.968,-387.029663,-387.030607,-387.041062,-387.076761,-0.2268,0.0494,0.2762,0.179282
5399,N1C2C1C13OC4C1C2C34,-0.6462000000000003,31.17,121.052763844,1,2,"(46,)",0.09660329727396955,-0.3684337690604284,0,8,4,2.8116,-400.581178,-400.582123,-400.587685,-400.617201,-0.23,0.0599,0.2898,0.126329
66134,CCCOC(C)CCC,2.6016000000000012,9.23,130.135765196,0,1,"(56,)",0.054643909711425895,-0.37852165514893565,5,0,1,0.9027,-390.692029,-390.692973,-390.705263,-390.744334,-0.2456,0.0883,0.3339,0.249066
48400,OC1CC11C(O)CC1O,-1.1371,60.69,130.06299418,3,3,"(52,)",0.06714726651703522,-0.3923152300035272,0,2,3,2.2841,-460.105552,-460.106496,-460.115542,-460.148929,-0.2419,0.067,0.309,0.157735
65121,C#CC1CCC2CC1O2,1.1870999999999998,9.23,122.07316494,0,1,"(48,)",0.07403432844385342,-0.37350183264325443,0,3,3,2.089,-385.839073,-385.840017,-385.847662,-385.879612,-0.2376,0.0537,0.2913,0.16086
35009,O=C1NC2CC(=O)NC12,-1.6267,58.2,126.042927432,2,2,"(48,)",0.24455468083627907,-0.34837276965042074,0,2,2,3.9062,-454.001873,-454.002817,-454.010085,-454.042293,-0.2433,0.0125,0.2557,0.114958
31961,CC1CC2(CO2)C1C#N,0.93498,36.32,123.068413908,0,2,"(48,)",0.10788218914864786,-0.36814747797827685,0,2,3,5.2441,-401.923969,-401.924913,-401.933577,-401.967193,-0.2786,0.0262,0.3048,0.146778
22970,O=C1C2CC3(COC13)N2,-0.9314000000000002,38.33,125.047678464,1,3,"(48,)",0.17995521979218454,-0.3662851043321392,0,4,3,3.1811,-437.803559,-437.804503,-437.811015,-437.841803,-0.2293,-0.0323,0.197,0.126308
60423,C1CC1C1=CC2CC1C2,2.3626000000000005,0.0,120.093900384,0,0,"(48,)",-0.018915879121384566,-0.08160914608402751,1,4,0,0.3872,-349.90359,-349.904535,-349.912041,-349.944157,-0.2021,0.0236,0.2257,0.184902
63010,N=C1NN=NC=C1C#C,-0.7345300000000003,65.42,120.04359612799999,2,3,"(44,)",0.15718179877933994,-0.2821804677896124,0,1,0,0.8561,-411.723444,-411.724388,-411.731796,-411.763801,-0.2355,-0.0895,0.1461,0.089997
126114,N=COCC(=O)C#N,-0.29725,73.94,112.027277368,1,4,"(42,)",0.26865229648586364,-0.47477138123558843,3,0,0,2.6576,-414.650042,-414.650986,-414.659136,-414.692881,-0.284,-0.1052,0.1788,0.081639
9129,COCC1=NN(C)N=N1,-0.6435,52.83,128.069810876,0,5,"(50,)",0.19983777525490148,-0.3765460179047039,2,1,0,2.2111,-451.290244,-451.291188,-451.300196,-451.335384,-0.2596,-0.0253,0.2343,0.136181
115517,CC1CC(=O)NC(=N)O1,-0.15383000000000002,62.18000000000001,128.058577496,2,3,"(50,)",0.28829449530973833,-0.46159631718397776,0,1,1,1.7348,-455.199979,-455.200923,-455.209128,-455.2421,-0.2563,-0.0124,0.2439,0.137142
86258,CC1OCC11CC1,1.1853,9.23,98.07316494,0,1,"(40,)",0.06250331507210288,-0.37716111878107306,0,2,1,1.7056,-309.678805,-309.679749,-309.686797,-309.7177,-0.2394,0.0785,0.3179,0.147975
477,O=C1C2CCC(N2)C1=O,-0.7412000000000001,46.17,125.047678464,1,3,"(48,)",0.21640164504894863,-0.2971420525737218,0,2,2,3.7496,-437.904387,-437.905332,-437.912329,-437.943885,-0.2174,-0.0833,0.134,0.126955
41096,COC1=CNC=C1,1.0232999999999999,25.02,97.052763844,1,1,"(38,)",0.13575605312534053,-0.4951792577225444,1,1,0,2.4475,-324.588051,-324.588995,-324.595526,-324.625787,-0.1888,0.0518,0.2406,0.114821
80908,CCOCC1=NC=CN1,0.9461999999999999,37.91,126.07931294,1,2,"(50,)",0.13163431942051076,-0.37382742330422347,3,1,0,3.3706,-419.232074,-419.233018,-419.242144,-419.277814,-0.2129,0.0395,0.2524,0.160111
57403,CC1(NC2COC12)C#C,-0.2511000000000001,21.259999999999998,123.068413908,1,2,"(48,)",0.10539278897969373,-0.37181209040651464,0,2,3,2.0004,-401.854693,-401.855638,-401.864071,-401.896825,-0.2322,0.0341,0.2663,0.146541
132141,NC(CC([O-])=O)C(N)=[NH2+],-4.430000000000001,117.76,131.069476528,3,3,"(52,)",0.2553910062422212,-0.55009060184853,3,0,1,14.8144,-472.399944,-472.400888,-472.41025,-472.445002,-0.1732,-0.0481,0.1251,0.146677
65538,CC12OC1CCC2O,0.29860000000000003,32.76,114.06807956,1,2,"(46,)",0.11768287025524829,-0.3900233336185403,0,2,3,1.7644,-384.934824,-384.935768,-384.943454,-384.975088,-0.2487,0.0812,0.3299,0.154004
125152,CC1C2OCC3(C)C2N13,0.23019999999999996,12.24,125.084063972,0,2,"(50,)",0.09023430964590741,-0.37290679748326044,0,3,5,0.5577,-403.100631,-403.101576,-403.109633,-403.141752,-0.2257,0.0849,0.3106,0.171538
7770,CC#CC1(C)CN1,0.3716,21.94,95.073499288,1,1,"(38,)",0.08990166408785119,-0.29748464312306144,0,1,1,1.7996,-288.587148,-288.588092,-288.596392,-288.630252,-0.2265,0.0456,0.2721,0.135335
58294,OC12CC3C1C1NC1C23,-0.6626000000000003,42.17,123.068413908,2,2,"(48,)",0.07427339385648526,-0.3891533580246296,0,6,4,3.0767,-401.870682,-401.871626,-401.877876,-401.907985,-0.2399,0.0762,0.3161,0.15076
96176,CCC1CC1C(=O)NC,0.7785,29.1,127.099714036,1,1,"(52,)",0.22264214832600068,-0.3589288765069803,2,1,2,3.2723,-404.368764,-404.369708,-404.380253,-404.416687,-0.2425,0.0323,0.2748,0.193425
15078,CN(C)C1=COC=C1N,0.9278,42.400000000000006,126.07931294,1,3,"(50,)",0.1157899766850495,-0.46815134718424684,1,1,0,1.5598,-419.199624,-419.200568,-419.209581,-419.243005,-0.1915,0.0364,0.2278,0.160022
80805,CNC(=O)OC=NC,0.0005000000000000004,50.69,116.058577496,1,3,"(46,)",0.41271591861213264,-0.39866659234517504,1,0,0,1.9084,-417.090451,-417.091395,-417.100759,-417.135711,-0.2564,0.0102,0.2667,0.128759
105256,O=C1CC2CC=CC2O1,0.8779999999999999,26.3,124.052429496,0,2,"(48,)",0.30633491065159074,-0.4577824407786237,0,2,2,4.6583,-421.882699,-421.883643,-421.890622,-421.922528,-0.2559,0.0005,0.2564,0.13872
18438,CCC1=CCCCC1=O,2.0758,17.07,124.088815004,0,1,"(50,)",0.15804209024706448,-0.29456986309506034,1,1,0,3.196,-387.134724,-387.135668,-387.144636,-387.178491,-0.2348,-0.0435,0.1913,0.183451
115938,OCCOC1=CNC=C1,0.38579999999999975,45.25,127.063328528,2,2,"(50,)",0.13631592278454618,-0.4896171982213316,3,1,0,3.3585,-439.090829,-439.091773,-439.100547,-439.134889,-0.1959,0.0459,0.2418,0.14843
112417,O=C1OCOCC11CN1,-1.1407000000000003,57.47,129.042593084,1,4,"(50,)",0.33171150640519936,-0.43699129451522056,0,2,1,2.3674,-475.01908,-475.020024,-475.027419,-475.059576,-0.267,-0.0085,0.2584,0.126347
17533,CCCC1C2C3CC2C13,2.2984,0.0,122.109550448,0,0,"(50,)",-0.032023623035083944,-0.0653718963517293,2,5,0,0.0905,-351.076149,-351.077094,-351.08565,-351.119296,-0.2797,0.0905,0.3702,0.206368
45743,CC(CC=O)C(C)C=O,1.0465,34.14,128.083729624,0,2,"(52,)",0.12257182773732801,-0.3033912797759039,4,0,2,3.4083,-424.238365,-424.239309,-424.250308,-424.288348,-0.2526,-0.0334,0.2192,0.178029
118737,C1C2CC3=NOC=C3C12,1.3342,26.03,121.052763844,0,2,"(46,)",0.12707320191019766,-0.3641965925766685,0,3,2,3.5159,-400.72852,-400.729464,-400.735718,-400.766227,-0.2415,-0.0077,0.2338,0.127587
103636,O=CC1CN1C(=O)C#C,-0.9706999999999999,37.15,123.0320284,0,2,"(46,)",0.29845812879465683,-0.3178267451810962,1,1,2,4.0116,-436.634254,-436.635199,-436.643926,-436.678021,-0.2613,-0.0589,0.2024,0.097897
30771,CCC1CCC(C1)=NO,2.0267,32.59,127.099714036,1,2,"(52,)",0.05732528873787875,-0.41090520700690253,1,1,1,0.995,-404.326819,-404.327764,-404.337375,-404.372078,-0.2364,0.0145,0.2509,0.193913
125351,N=C1OC=C(O1)N1CC1,0.17207,53.14,126.042927432,1,4,"(48,)",0.3922972030444968,-0.4136279303357514,1,2,0,2.74,-453.916431,-453.917375,-453.924779,-453.957196,-0.2162,0.0174,0.2336,0.113123
100689,O=CCN=C1ON=NO1,-1.2378000000000002,81.49,129.017440956,0,6,"(48,)",0.44048426886697706,-0.3013037591871688,2,1,0,1.6334,-505.854292,-505.855236,-505.863256,-505.898023,-0.2617,-0.0813,0.1804,0.074111
49508,COC12CC1C(C)=CC2,1.7415,9.23,124.088815004,0,1,"(50,)",0.07852683542040458,-0.37726343080616276,1,2,2,0.9222,-387.074476,-387.07542,-387.084478,-387.117914,-0.22,0.0275,0.2475,0.181666
29848,CC12OC1C(=O)NC2=O,-1.1997000000000002,58.7,127.02694302,1,3,"(48,)",0.2614269749073856,-0.34536246269897336,0,2,2,1.9312,-473.868819,-473.869763,-473.877395,-473.909554,-0.2746,-0.051,0.2236,0.100675
61901,OC1CCC2CC=CC12,1.3334,20.23,124.088815004,1,1,"(50,)",0.060521340594086336,-0.39250592551351293,0,2,3,1.3996,-387.107563,-387.108508,-387.116442,-387.149223,-0.2314,0.0333,0.2647,0.185398
32793,CC1C2C(CO)C(C)N12,0.06970000000000015,23.240000000000002,127.099714036,1,2,"(52,)",0.048926858479764815,-0.3959624000815438,1,2,5,2.6367,-404.279505,-404.280449,-404.290323,-404.324971,-0.2189,0.0678,0.2867,0.193395
83425,OC12C3CC(C13)C2C#C,0.24639999999999995,20.23,120.057514876,1,1,"(46,)",0.08534788076844292,-0.3879716116804622,0,3,5,0.9082,-384.589323,-384.590267,-384.597963,-384.629766,-0.2394,0.0423,0.2817,0.135294
49763,C1CC11C2C=CC1C=C2,2.1386000000000003,0.0,118.07825032,0,0,"(46,)",0.0012114113423987605,-0.08042361595936937,0,3,0,0.0446,-348.715008,-348.715953,-348.722729,-348.753264,-0.2151,-0.0024,0.2127,0.161162
70232,COCC1C2OC2C1O,-0.6091,41.989999999999995,130.06299418,1,3,"(52,)",0.11089399405684014,-0.3898270586819902,2,2,4,0.9004,-460.091967,-460.092912,-460.101958,-460.136523,-0.254,0.0722,0.3262,0.157808
26909,COCC1=C(O)NC=C1,0.8666999999999999,45.25,127.063328528,2,2,"(50,)",0.1934049289367904,-0.4943247133106714,2,1,0,1.0882,-439.09811,-439.099054,-439.107804,-439.141405,-0.1781,0.0586,0.2366,0.148408
78005,CC1CC1CC1CO1,1.4313,12.53,112.088815004,0,1,"(46,)",0.08122577020694334,-0.373119279682608,2,2,3,1.6974,-348.961221,-348.962165,-348.97084,-349.00478,-0.2581,0.0933,0.3513,0.17622
100309,CC(=O)C1CC=CC1=O,0.7205999999999999,34.14,124.052429496,0,2,"(48,)",0.16561162761977724,-0.2991933162158394,1,1,1,2.7836,-421.879545,-421.880489,-421.888915,-421.922556,-0.2475,-0.0561,0.1913,0.135123
85976,C#CC#CC1NC1C#N,-0.51302,45.730000000000004,116.037448128,1,2,"(42,)",0.12323762731728656,-0.2840473105744333,0,1,2,4.5259,-378.38175,-378.382694,-378.391182,-378.425116,-0.254,-0.0371,0.2169,0.087996
88528,NC1CN(C=O)C1C#N,-1.3221199999999997,70.12,125.058911844,1,3,"(48,)",0.21038912579928556,-0.32592836521567337,1,1,2,4.3767,-434.063292,-434.064236,-434.073221,-434.108347,-0.2626,-0.0012,0.2613,0.124533
1123,COC1CC=CC=CC1,1.9076,9.23,124.088815004,0,1,"(50,)",0.06398434830443528,-0.38081491763463843,1,1,0,0.7952,-387.08406,-387.085004,-387.093914,-387.127833,-0.2135,-0.0204,0.1931,0.183472
28646,OC1C2OCC12C1CC1,0.1560999999999999,29.46,126.06807956,1,2,"(50,)",0.09478720886117539,-0.38960389259840633,1,3,3,1.849,-422.945988,-422.946932,-422.955162,-422.988291,-0.2333,0.0581,0.2913,0.159095
124868,CC1(O)C=CCC1O,0.058199999999999974,40.46,114.06807956,2,2,"(46,)",0.10600840477550035,-0.38946944567355535,0,1,2,0.9999,-384.937303,-384.938247,-384.946712,-384.97906,-0.244,0.0211,0.265,0.15247
80206,C1C23CCC12C1OC1C3,1.3277999999999999,12.53,122.07316494,0,1,"(48,)",0.09031717513707593,-0.36894010300491675,0,4,4,1.8616,-385.831438,-385.832382,-385.839104,-385.869724,-0.2189,0.0721,0.291,0.161511
